event_date,event_quarter,event_quarter_end,timing_factor,target_factor,fg_factor,qe_factor,source_vintage,meeting_type,missing_flag,event_id,regime,ois_1m_mew,ois_6m_mew,stoxx50_mew,bank_stoxx_mew,rate_surprise_for_screen,equity_response_for_screen,jk_screen_classification,potential_information_shock,potential_pure_monetary_shock,event_not_in_abgmr_factor_files
2008-05-08,2008Q2,2008-06-30,-0.2403479081682502,-0.5144742943949154,-0.9951853901952956,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20080508,pre_gfc,-0.7000000000000559,-0.9000000000000338,-0.4253197279034279,-0.392547637375174,-0.9000000000000338,-0.4253197279034279,potential_information_shock,True,False,False
2008-06-05,2008Q2,2008-06-30,9.911649972808936,-0.4371376928911606,11.594935850352185,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20080605,pre_gfc,-0.100000000000033,15.0,-0.433983633554824,-0.2030894906915209,15.0,-0.433983633554824,potential_pure_monetary_shock,False,True,False
2008-07-03,2008Q3,2008-09-30,3.5040442803412923,-1.2979839627758942,-26.04365024776006,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20080703,gfc,-1.6,-7.44999999999996,1.35320062185773,1.91250359291582,-7.44999999999996,1.35320062185773,potential_pure_monetary_shock,False,True,False
2008-08-07,2008Q3,2008-09-30,2.4689682848042893,-0.1016673009286694,-15.615402090864686,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20080807,gfc,0.3000000000000109,-3.59999999999996,-0.6372700028288489,-1.2121360532344,-3.59999999999996,-0.6372700028288489,potential_information_shock,True,False,False
2008-09-04,2008Q3,2008-09-30,-0.438083292493798,-0.3790901988338649,-0.0520952580646686,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20080904,gfc,-0.3000000000000109,-0.499999999999989,-0.755483514443789,-0.816245270344851,-0.499999999999989,-0.755483514443789,potential_information_shock,True,False,False
2008-10-02,2008Q4,2008-12-31,-5.863553526468637,2.221918020717985,-1.6700082484288792,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20081002,gfc,-0.100000000000033,-5.80000000000003,-0.810760493031637,-0.393284427656848,-5.80000000000003,-0.810760493031637,potential_information_shock,True,False,False
2008-10-08,2008Q4,2008-12-31,,,,,EA-MPD_workbook_retrieved=2026-05-15,ea_mpd_event_without_abgmr_factor,event_not_in_abgmr_factor_files;missing_target_factor;missing_timing_factor;missing_fg_factor;qe_not_applicable_pre_2014,ECB_20081008,gfc,-20.1,-3.2,1.82643328591379,1.97106851862108,-3.2,1.82643328591379,potential_pure_monetary_shock,False,True,True
2008-11-06,2008Q4,2008-12-31,,,,,EA-MPD_workbook_retrieved=2026-05-15,ea_mpd_event_without_abgmr_factor,event_not_in_abgmr_factor_files;missing_target_factor;missing_timing_factor;missing_fg_factor;qe_not_applicable_pre_2014,ECB_20081106,gfc,14.2,16.6,-1.30428193491552,-1.33533903465448,16.6,-1.30428193491552,potential_pure_monetary_shock,False,True,True
2008-12-04,2008Q4,2008-12-31,0.5732667779269244,3.3012671489551697,4.803734459906796,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20081204,gfc,2.95000000000001,5.50000000000002,-1.47784599256786,-1.94726618600472,5.50000000000002,-1.47784599256786,potential_pure_monetary_shock,False,True,False
2009-01-15,2009Q1,2009-03-31,6.557912928599522,-7.271856164270845,-5.149914342195678,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20090115,gfc,-3.50000000000001,-1.0,-0.571526476159256,-1.09121483881545,-1.0,-0.571526476159256,potential_information_shock,True,False,False
2009-02-05,2009Q1,2009-03-31,-4.624131687783626,-0.0592748739692981,-1.2776709792963212,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20090205,gfc,-1.15000000000001,-5.5,-0.458091676403427,-0.770425954415988,-5.5,-0.458091676403427,potential_information_shock,True,False,False
2009-03-05,2009Q1,2009-03-31,-2.272457278318138,3.208023901652355,0.1734621168665599,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20090305,gfc,1.65000000000001,0.5,0.2286596424686319,-0.998839459301948,0.5,0.2286596424686319,potential_information_shock,True,False,False
2009-04-02,2009Q2,2009-06-30,2.937428339346684,4.985190957130369,-2.7594498024159715,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20090402,gfc,7.400000000000009,6.19999999999999,-0.0510608946750146,0.707039095491613,6.19999999999999,-0.0510608946750146,potential_pure_monetary_shock,False,True,False
2009-05-07,2009Q2,2009-06-30,-0.8864105481343921,-1.169549155758193,-4.591183494291353,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20090507,gfc,-1.0,-2.1,-0.2922215352481489,-0.306835856393572,-2.1,-0.2922215352481489,potential_information_shock,True,False,False
2009-06-04,2009Q2,2009-06-30,0.1899815514885921,0.7109437598756242,7.749503102372386,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20090604,gfc,0.2,3.85,0.0120242890783828,0.0281333522743843,3.85,0.0120242890783828,potential_information_shock,True,False,False
2009-07-02,2009Q3,2009-09-30,-6.358317665390605,1.6486223866343408,-0.0274255153588386,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20090702,gfc,-2.85,-5.90000000000001,-1.66959763168348,-1.75387607218402,-5.90000000000001,-1.66959763168348,potential_information_shock,True,False,False
2009-08-06,2009Q3,2009-09-30,-2.5138487900533577,0.0999583352383328,5.6313917129374795,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20090806,gfc,-1.1,0.5,-0.0954478917656765,0.5573721906022119,0.5,-0.0954478917656765,potential_pure_monetary_shock,False,True,False
2009-09-03,2009Q3,2009-09-30,-2.351830900663121,-0.7775409984222543,-4.537171253665475,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20090903,gfc,-1.45,-4.100000000000001,-0.219099207942719,0.0456454271207995,-4.100000000000001,-0.219099207942719,potential_information_shock,True,False,False
2009-10-08,2009Q4,2009-12-31,-0.3901566635814254,-0.3069823293157658,-3.14681577063757,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20091008,gfc,-1.0,-2.15,-0.173400424928793,-0.158938154981492,-2.15,-0.173400424928793,potential_information_shock,True,False,False
2009-11-05,2009Q4,2009-12-31,-2.0182496047078797,-0.899119812236331,2.717082879598088,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20091105,gfc,-1.0,-1.8,0.807551135358597,0.8633147144703199,-1.8,0.807551135358597,potential_pure_monetary_shock,False,True,False
2009-12-03,2009Q4,2009-12-31,-5.23083374038625,-1.0738930756020433,4.8623558707767245,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20091203,gfc,-3.2,-3.5,0.314817376122178,0.199693869196604,-3.5,0.314817376122178,potential_pure_monetary_shock,False,True,False
2010-01-14,2010Q1,2010-03-31,0.1442476692043024,-0.641495359629291,-2.850958079151565,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20100114,euro_crisis,0.1,-1.1,-0.181830713177078,-0.1105827824731339,-1.1,-0.181830713177078,potential_information_shock,True,False,False
2010-02-04,2010Q1,2010-03-31,-0.0793296195337067,-0.2147663795798842,-0.7824918884229618,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20100204,euro_crisis,-0.05,-0.5,-0.9575063063429028,-1.61684177128283,-0.5,-0.9575063063429028,potential_information_shock,True,False,False
2010-03-04,2010Q1,2010-03-31,-1.409650965894452,-0.4165158513683266,1.0642116480751231,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20100304,euro_crisis,-0.35,-2.05,0.307755207621874,0.6184498179447219,-2.05,0.307755207621874,potential_pure_monetary_shock,False,True,False
2010-04-08,2010Q2,2010-06-30,1.009298774485787,-0.6030447122135487,-1.3313587184846791,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20100408,euro_crisis,-0.3,0.900000000000001,-0.10028072619539,-0.0778399455503731,0.900000000000001,-0.10028072619539,potential_pure_monetary_shock,False,True,False
2010-05-06,2010Q2,2010-06-30,1.0724907736056015,-0.229950668836787,0.0381004053219518,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20100506,euro_crisis,0.2,1.15,-0.6927717142869659,-1.86250578256351,1.15,-0.6927717142869659,potential_pure_monetary_shock,False,True,False
2010-06-10,2010Q2,2010-06-30,-1.630702140937389,0.8908574642782265,0.6496742325886934,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20100610,euro_crisis,0.2,-0.800000000000001,0.6878143641960929,0.8927508054831889,-0.800000000000001,0.6878143641960929,potential_pure_monetary_shock,False,True,False
2010-07-08,2010Q3,2010-09-30,3.0773573413543063,0.2303972378098981,0.949984056866652,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20100708,euro_crisis,1.8,4.65,0.5767909055502509,0.918509677724266,4.65,0.5767909055502509,potential_information_shock,True,False,False
2010-08-05,2010Q3,2010-09-30,0.1800817751593715,-0.1231639959727071,-1.5698764109757213,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20100805,euro_crisis,-0.3,-0.8499999999999949,-0.6018730122362649,-1.05976134068166,-0.8499999999999949,-0.6018730122362649,potential_information_shock,True,False,False
2010-09-02,2010Q3,2010-09-30,-0.9407342268663492,-0.1301827440263123,-0.3654891743648222,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20100902,euro_crisis,-0.900000000000001,-1.1,-0.118663756991477,-0.292545619667095,-1.1,-0.118663756991477,potential_information_shock,True,False,False
2010-10-07,2010Q4,2010-12-31,0.6344167401864867,-0.0114125371091204,-1.2958518529841354,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20101007,euro_crisis,0.5,-0.4,0.0691707954803,-0.0159833773215823,-0.4,0.0691707954803,potential_pure_monetary_shock,False,True,False
2010-11-04,2010Q4,2010-12-31,-0.5178464262538792,-0.6150251436063651,-0.3343192375391295,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20101104,euro_crisis,0.0,-0.700000000000001,-0.124715076894244,-0.4094898026324679,-0.700000000000001,-0.124715076894244,potential_information_shock,True,False,False
2010-12-02,2010Q4,2010-12-31,-2.7418371106737514,-0.2305052762889414,1.2126318452825475,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20101202,euro_crisis,-0.6000000000000009,-2.8,-0.287375382852861,-0.2340190746534349,-2.8,-0.287375382852861,potential_information_shock,True,False,False
2011-01-13,2011Q1,2011-03-31,-0.1785986840685068,-0.3729854256310003,8.799019430595424,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20110113,euro_crisis,0.650000000000006,3.3,-0.0161646733454646,0.09204925284631568,3.3,-0.0161646733454646,potential_pure_monetary_shock,False,True,False
2011-02-03,2011Q1,2011-03-31,-1.8755458016916688,-0.6693178775125442,-3.6342977048901575,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20110203,euro_crisis,-0.8499999999999949,-3.4,0.158118655338946,-0.187301047452237,-3.4,0.158118655338946,potential_pure_monetary_shock,False,True,False
2011-03-03,2011Q1,2011-03-31,10.275713094980782,-0.4587178309915349,5.610325995055227,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20110303,euro_crisis,1.05000000000001,12.9,-0.157459333306953,-0.5060848531749149,12.9,-0.157459333306953,potential_pure_monetary_shock,False,True,False
2011-04-07,2011Q2,2011-06-30,1.2913530217766251,0.8177778880332357,-1.629515661107232,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20110407,euro_crisis,1.5,1.30000000000001,0.342264608402143,0.39262361383221,1.30000000000001,0.342264608402143,potential_information_shock,True,False,False
2011-05-05,2011Q2,2011-06-30,-6.0045075745811305,-1.0350306688131798,-6.606988520119053,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20110505,euro_crisis,-2.25,-10.2,0.226453328699172,0.053193062514989,-10.2,0.226453328699172,potential_pure_monetary_shock,False,True,False
2011-06-09,2011Q2,2011-06-30,1.0283370920187156,-0.3234102581286034,-5.462097191971059,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20110609,euro_crisis,-0.299999999999989,-1.69999999999999,0.2065422702864689,0.0254614896346261,-1.69999999999999,0.2065422702864689,potential_pure_monetary_shock,False,True,False
2011-07-07,2011Q3,2011-09-30,0.4582749201174692,0.0869725772545715,2.043750268569542,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20110707,euro_crisis,1.0,1.10000000000001,0.645466470627998,1.06054904783184,1.10000000000001,0.645466470627998,potential_information_shock,True,False,False
2011-08-04,2011Q3,2011-09-30,-11.670074678778048,0.0723773582874568,-6.8652107019645365,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20110804,euro_crisis,-7.399999999999979,-14.0,-1.19662957846849,-1.04868702493155,-14.0,-1.19662957846849,potential_information_shock,True,False,False
2011-09-08,2011Q3,2011-09-30,1.5317136044734865,1.8822512764885695,-4.882799760572413,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20110908,euro_crisis,3.4,-1.1,-0.345565513869506,-1.26669000047208,-1.1,-0.345565513869506,potential_information_shock,True,False,False
2011-10-06,2011Q4,2011-12-31,1.296897812921039,11.243244929595717,7.503034515307604,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20111006,euro_crisis,12.7,11.5,-0.874495698297029,-2.19747607903873,11.5,-0.874495698297029,potential_pure_monetary_shock,False,True,False
2011-11-03,2011Q4,2011-12-31,0.3062837197217668,-13.660896282179626,4.617855548710741,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20111103,euro_crisis,-13.75,-8.05,0.167902536674891,-0.44457403850684,-8.05,0.167902536674891,potential_pure_monetary_shock,False,True,False
2011-12-08,2011Q4,2011-12-31,-3.0328692249502205,2.1162799814119517,2.1221180152075636,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20111208,euro_crisis,1.9,-1.3,-1.14186082996621,-1.59634123608754,-1.3,-1.14186082996621,potential_information_shock,True,False,False
2012-01-12,2012Q1,2012-03-31,-0.3727344592622109,-0.5143012359237352,0.8902154740185096,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20120112,euro_crisis,-0.3,-0.3,-0.855914502238875,-1.85454673229941,-0.3,-0.855914502238875,potential_information_shock,True,False,False
2012-02-09,2012Q1,2012-03-31,0.1366938134812489,-0.2131508831406245,0.0170398906017417,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20120209,euro_crisis,0.25,-0.25,0.464658734617274,0.782702245046884,-0.25,0.464658734617274,potential_pure_monetary_shock,False,True,False
2012-03-08,2012Q1,2012-03-31,-0.1041833666452423,0.0204093040153029,0.4118944294504122,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20120308,euro_crisis,-0.1,-0.1,-0.23682095091635,-0.3946162002518069,-0.1,-0.23682095091635,potential_information_shock,True,False,False
2012-04-04,2012Q2,2012-06-30,0.0878765931834969,-0.7098369474364695,-0.2425505456928769,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20120404,euro_crisis,-0.2,0.2,-0.2017664526837489,-0.303282529585402,0.2,-0.2017664526837489,potential_pure_monetary_shock,False,True,False
2012-05-03,2012Q2,2012-06-30,1.0959755922007244,0.0477131275486181,0.9428449191167948,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20120503,euro_crisis,0.700000000000001,1.2,-1.05730906443915,-3.09454393351336,1.2,-1.05730906443915,potential_pure_monetary_shock,False,True,False
2012-06-06,2012Q2,2012-06-30,0.7050020594636024,1.2523662523248484,1.737274671414149,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20120606,euro_crisis,1.9,2.2,-0.620527275185268,-1.4744048931191,2.2,-0.620527275185268,potential_pure_monetary_shock,False,True,False
2012-07-05,2012Q3,2012-09-30,0.5973504343136197,-10.94354523737542,-2.3462726547887196,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20120705,euro_crisis,-9.8,-8.1,-1.55924455878518,-3.6920106979380294,-8.1,-1.55924455878518,potential_information_shock,True,False,False
2012-08-02,2012Q3,2012-09-30,0.7447520263739803,0.6990611620444949,2.1854332444684377,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20120802,euro_crisis,2.5,2.1,-2.76954372443159,-6.80550860723548,2.1,-2.76954372443159,potential_pure_monetary_shock,False,True,False
2012-09-06,2012Q3,2012-09-30,-0.2037110988867894,0.6306937009486657,-0.3880271808224425,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20120906,euro_crisis,0.6999999999999988,0.0,1.15497068951793,2.77617236161598,0.0,1.15497068951793,ambiguous_zero_response,False,False,False
2012-10-04,2012Q4,2012-12-31,0.6326013471030244,0.3341755971415536,-0.4782077229422731,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20121004,euro_crisis,0.3,0.4999999999999988,-0.0971934466925006,0.3734027029977939,0.4999999999999988,-0.0971934466925006,potential_pure_monetary_shock,False,True,False
2012-11-08,2012Q4,2012-12-31,0.8913652473769805,0.0785695734820002,0.3722065124502617,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20121108,euro_crisis,0.5999999999999989,1.1,-0.0376311590433609,0.3707404788322319,1.1,-0.0376311590433609,potential_pure_monetary_shock,False,True,False
2012-12-06,2012Q4,2012-12-31,-0.2011212186260934,-0.1796696802966657,-2.051973768206519,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20121206,euro_crisis,0.1,-0.7,-0.0176918314198637,-0.09849130043617653,-0.7,-0.0176918314198637,potential_information_shock,True,False,False
2013-01-10,2013Q1,2013-03-31,0.5645511477825115,-0.1965944858719583,1.2476427094033724,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20130110,euro_crisis,0.2999999999999989,1.4,0.332287413595012,0.5192327038756159,1.4,0.332287413595012,potential_information_shock,True,False,False
2013-02-07,2013Q1,2013-03-31,0.0656477786460329,-0.5400830729831683,-3.3781325735150367,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20130207,euro_crisis,0.0,-1.3,-0.04977288848193601,-0.329267045763437,-1.3,-0.04977288848193601,potential_information_shock,True,False,False
2013-03-07,2013Q1,2013-03-31,0.2393756699973978,-0.2502439167130938,1.9940039716068187,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20130307,euro_crisis,0.0,1.4,-0.0606149648268328,-0.0262938780602795,1.4,-0.0606149648268328,potential_pure_monetary_shock,False,True,False
2013-04-04,2013Q2,2013-06-30,0.1019793477628502,-0.3365307285455501,-0.6512354157171769,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20130404,euro_crisis,0.0,-0.2,-0.8261069683061169,-2.04976721143399,-0.2,-0.8261069683061169,potential_information_shock,True,False,False
2013-05-02,2013Q2,2013-06-30,-0.4372546430678353,-0.2966907274953695,-0.557659365374874,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20130502,euro_crisis,-0.3,-1.0,0.0036893289852457695,-0.615167098448133,-1.0,0.0036893289852457695,potential_pure_monetary_shock,False,True,False
2013-06-06,2013Q2,2013-06-30,-0.3561721183648259,0.1965063452010152,4.127447499068805,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20130606,euro_crisis,0.4999999999999988,1.6,-0.7404903366272639,-1.45170892267394,1.6,-0.7404903366272639,potential_pure_monetary_shock,False,True,False
2013-07-04,2013Q3,2013-09-30,0.0864251118275455,-0.3654420939211555,-4.061305464397629,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20130704,euro_crisis,-0.5,-1.5,1.60533889301364,3.02290019613167,-1.5,1.60533889301364,potential_pure_monetary_shock,False,True,False
2013-08-01,2013Q3,2013-09-30,-0.6309897671483825,-0.4200890668766807,3.705797472992981,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20130801,euro_crisis,0.0,0.700000000000001,0.222118586710174,0.59464991877265,0.700000000000001,0.222118586710174,potential_information_shock,True,False,False
2013-09-05,2013Q3,2013-09-30,-0.1714766188579363,-0.2059793327714957,0.2116424117424748,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20130905,euro_crisis,-0.3,-0.4999999999999988,0.119633884026715,-0.184239228063721,-0.4999999999999988,0.119633884026715,potential_pure_monetary_shock,False,True,False
2013-10-02,2013Q4,2013-12-31,0.163709153948931,-0.2266159225782595,-0.2230939481795454,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20131002,euro_crisis,0.1,0.1,-0.2013540709679519,-0.137741068609465,0.1,-0.2013540709679519,potential_pure_monetary_shock,False,True,False
2013-11-07,2013Q4,2013-12-31,-0.2750410250147889,-0.9642463858571996,2.507199141274157,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20131107,euro_crisis,-0.3,-1.0,0.922527796492822,1.12028000992268,-1.0,0.922527796492822,potential_pure_monetary_shock,False,True,False
2013-12-05,2013Q4,2013-12-31,0.9950296301653434,0.0059078054083104,0.1335950491309609,,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,qe_not_applicable_pre_2014,ECB_20131205,euro_crisis,0.800000000000001,1.0,-0.346216518112818,-0.7928610316519699,1.0,-0.346216518112818,potential_pure_monetary_shock,False,True,False
2014-01-09,2014Q1,2014-03-31,-0.2090637580010508,-0.339459905277658,-0.9954174918443516,-0.0082901751627127,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,ok,ECB_20140109,euro_crisis,-0.3,-0.5,-0.351263273130797,-0.541041172004597,-0.5,-0.351263273130797,potential_information_shock,True,False,False
2014-02-06,2014Q1,2014-03-31,3.095768948188488,0.2099546133414228,-0.3716003155961165,3.02851270007499,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,ok,ECB_20140206,euro_crisis,2.6,3.3,0.0241025161514585,-0.2106766214688529,3.3,0.0241025161514585,potential_information_shock,True,False,False
2014-03-06,2014Q1,2014-03-31,3.940284014721749,0.7025267788223649,-2.2716950820669024,2.0749824859118493,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,ok,ECB_20140306,euro_crisis,3.9,2.75,-0.320062253482334,-0.261388054852762,2.75,-0.320062253482334,potential_pure_monetary_shock,False,True,False
2014-04-03,2014Q2,2014-06-30,1.5498728865532327,0.5420984271051739,-1.3720951608778869,-1.1483304760416282,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,ok,ECB_20140403,euro_crisis,2.3,1.5,0.7940190968929169,1.48381774762436,1.5,0.7940190968929169,potential_information_shock,True,False,False
2014-05-08,2014Q2,2014-06-30,0.4812985207880338,1.658500641531338,-3.905712091635031,-1.2997674395891383,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,ok,ECB_20140508,euro_crisis,3.5,-0.700000000000001,0.2403269601799709,0.9156375285986232,-0.700000000000001,0.2403269601799709,potential_pure_monetary_shock,False,True,False
2014-06-05,2014Q2,2014-06-30,-5.5772226842257435,0.138566143343459,6.419226129331927,-1.9271725766688967,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,ok,ECB_20140605,euro_crisis,-4.0,-0.85,0.758521647014021,1.07977140089739,-0.85,0.758521647014021,potential_pure_monetary_shock,False,True,False
2014-07-03,2014Q3,2014-09-30,0.2040338015495623,-0.2806013518392048,-0.8452430709340918,0.1551734757631614,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,ok,ECB_20140703,euro_crisis,-0.2,-0.3,0.481366345706569,1.01127799278782,-0.3,0.481366345706569,potential_pure_monetary_shock,False,True,False
2014-08-07,2014Q3,2014-09-30,0.1591894356612353,-0.49078880152261,0.1257187168323047,0.1925818895241826,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,ok,ECB_20140807,euro_crisis,-0.1,0.3,0.018379215784314295,-0.195602626932168,0.3,0.018379215784314295,potential_information_shock,True,False,False
2014-09-04,2014Q3,2014-09-30,0.996674344395132,-6.237604501896674,-0.0839459707061031,3.2718639597216925,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,ok,ECB_20140904,euro_crisis,-5.600000000000001,-5.3,0.994292288364384,1.34697657280585,-5.3,0.994292288364384,potential_pure_monetary_shock,False,True,False
2014-10-02,2014Q4,2014-12-31,0.8873769372304838,-0.3758322969890151,-1.0105673036610154,0.7741752318079991,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,ok,ECB_20141002,euro_crisis,0.7999999999999989,0.2,-1.6111924196748,-2.2763880798013494,0.2,-1.6111924196748,potential_pure_monetary_shock,False,True,False
2014-11-06,2014Q4,2014-12-31,0.5380397648749047,-0.0858242316345797,-1.2789512187028342,1.641773218324401,press_release=2025-10-30;press_conference=2025-10-30,press_release_plus_conference,ok,ECB_20141106,euro_crisis,0.65,0.2,1.19355647700861,0.915156810417006,0.2,1.19355647700861,potential_information_shock,True,False,False
