response,response_label,channel,response_role,shock,horizon_months,sample_name,controls,nobs,sample_start,sample_end,raw_coefficient_per_unit_shock,raw_std_error_hac,coefficient,std_error_hac,t_stat,p_value,ci_90_low,ci_90_high,ci_95_low,ci_95_high,ci_68_low,ci_68_high,bootstrap_ci_90_low,bootstrap_ci_90_high,bootstrap_ci_68_low,bootstrap_ci_68_high,bootstrap_ci_95_low,bootstrap_ci_95_high,bootstrap_replications,bootstrap_method,ci_method,horizon_consistent_bandwidth,coefficient_10bp_equiv,std_error_10bp_equiv,shock_scale_raw_units,shock_normalization,optional_10bp_scaling_note,r_squared,hac_bandwidth,interpretation_layer,bootstrap_feasible
ecb_mir_mortgage_lending_rate,mortgage lending rate,banking_lending_conditions,monthly,fg_factor_monthly_easing,1,full,"L1_ecb_mir_mortgage_lending_rate,L2_ecb_mir_mortgage_lending_rate,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",243,2005-04,2025-09,-0.0020398448396561535,0.0022530808874509814,-0.006972752189251707,0.007701651804645687,-0.9053580148930773,0.3652757507614419,-0.019640842093640518,0.005695337715137102,-0.022067712347825168,0.008122207969321752,-0.014631720540118232,0.0006862161616148178,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,2,-0.020398448396561533,0.022530808874509815,3.418275769654651,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.5861206856533209,2,reduced_form_dynamic_transmission,False
ecb_mir_mortgage_lending_rate,mortgage lending rate,banking_lending_conditions,monthly,fg_factor_monthly_easing,3,full,"L1_ecb_mir_mortgage_lending_rate,L2_ecb_mir_mortgage_lending_rate,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",241,2005-04,2025-07,-0.005792912108143455,0.0033016865892944182,-0.01987732006230247,0.011329134614101715,-1.7545311923084197,0.07933952994835852,-0.03851208822252914,-0.0012425519020757975,-0.04208201588194792,0.002327375757342976,-0.031143667289240402,-0.008610972835364536,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,4,-0.057929121081434554,0.03301686589294418,3.431317391189086,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.5572118450219028,4,reduced_form_dynamic_transmission,False
ecb_mir_mortgage_lending_rate,mortgage lending rate,banking_lending_conditions,monthly,fg_factor_monthly_easing,6,full,"L1_ecb_mir_mortgage_lending_rate,L2_ecb_mir_mortgage_lending_rate,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",238,2005-04,2025-04,-0.020910908552509502,0.006419690242229373,-0.07169366887577638,0.022010098000080008,-3.257308026321181,0.0011247430881604352,-0.10789705840076533,-0.03549027935078744,-0.11483266825213027,-0.028554669499422494,-0.09358178434217516,-0.049805553409377604,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,7,-0.20910908552509502,0.06419690242229373,3.4285295971595877,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.46461975811823963,7,reduced_form_dynamic_transmission,False
ecb_mir_mortgage_lending_rate,mortgage lending rate,banking_lending_conditions,monthly,fg_factor_monthly_easing,12,full,"L1_ecb_mir_mortgage_lending_rate,L2_ecb_mir_mortgage_lending_rate,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",232,2005-04,2024-10,-0.036120154760788614,0.009373378752639749,-0.12382416755270857,0.0321330522775568,-3.8534829023756654,0.00011644939865206971,-0.17667833513646913,-0.07096999996894801,-0.18680379273006265,-0.060844542375354485,-0.15577913470171603,-0.09186920040370111,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,13,-0.36120154760788614,0.0937337875263975,3.4281184112513783,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.41336611172703774,13,reduced_form_dynamic_transmission,False
ecb_mir_mortgage_lending_rate,mortgage lending rate,banking_lending_conditions,monthly,fg_factor_monthly_easing,24,full,"L1_ecb_mir_mortgage_lending_rate,L2_ecb_mir_mortgage_lending_rate,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",220,2005-04,2023-10,-0.03598173547574266,0.011402942304507476,-0.12542009593607958,0.03974677982803412,-3.155478166500888,0.0016023525864130377,-0.1907977308958631,-0.06004246097629605,-0.20332235290046957,-0.04751783897168958,-0.1649465944682705,-0.08589359740388866,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,25,-0.3598173547574266,0.11402942304507475,3.485659996045283,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.33344894986277884,25,reduced_form_dynamic_transmission,False
ecb_mir_mortgage_lending_rate,mortgage lending rate,banking_lending_conditions,monthly,qe_factor_monthly_easing,0,full,"L1_ecb_mir_mortgage_lending_rate,L2_ecb_mir_mortgage_lending_rate,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",142,2014-01,2025-10,0.0011553807324949338,0.0021112736131473804,0.0026110706570232987,0.004771314273462541,0.5472434862540391,0.5842114640026086,-0.00523704293100689,0.010459184245053488,-0.0067405334778851776,0.011962674791931775,-0.0021338004354927408,0.007355941749539338,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,1,0.011553807324949338,0.021112736131473804,2.2599222780744683,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.5031395395324176,1,reduced_form_dynamic_transmission,False
ecb_mir_mortgage_lending_rate,mortgage lending rate,banking_lending_conditions,monthly,qe_factor_monthly_easing,1,full,"L1_ecb_mir_mortgage_lending_rate,L2_ecb_mir_mortgage_lending_rate,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",141,2014-01,2025-09,0.0011089013831093793,0.0035193914325108784,0.0025106022220429416,0.007968059274960037,0.31508327629195926,0.7526984258848542,-0.010595688976139392,0.015616893420225276,-0.013106506983559066,0.01812771142764495,-0.005413297137823656,0.01043450158190954,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,2,0.011089013831093793,0.03519391432510879,2.2640446303738644,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.6181632880826117,2,reduced_form_dynamic_transmission,False
ecb_mir_mortgage_lending_rate,mortgage lending rate,banking_lending_conditions,monthly,qe_factor_monthly_easing,3,full,"L1_ecb_mir_mortgage_lending_rate,L2_ecb_mir_mortgage_lending_rate,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",139,2014-01,2025-07,0.001939189794230205,0.006243026061003997,0.0044196972677090825,0.014228769822403687,0.31061696287686913,0.7560918301579614,-0.018984546381729278,0.02782394091714744,-0.023468179128512526,0.03230757366393069,-0.009730215050557302,0.018569609585975467,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,4,0.01939189794230205,0.062430260610039964,2.2791463119594013,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.6434653857916335,4,reduced_form_dynamic_transmission,False
ecb_mir_mortgage_lending_rate,mortgage lending rate,banking_lending_conditions,monthly,qe_factor_monthly_easing,6,full,"L1_ecb_mir_mortgage_lending_rate,L2_ecb_mir_mortgage_lending_rate,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",136,2014-01,2025-04,0.004830996570143551,0.007929433254430344,0.010989622356849254,0.018037991893552985,0.6092486581489754,0.5423596324934613,-0.01868023403218263,0.040659478745881134,-0.024364192107940046,0.04634343682163856,-0.006948400878968133,0.02892764559266664,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,7,0.04830996570143551,0.07929433254430344,2.2748147710903264,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.6296479828229287,7,reduced_form_dynamic_transmission,False
ecb_mir_mortgage_lending_rate,mortgage lending rate,banking_lending_conditions,monthly,qe_factor_monthly_easing,12,full,"L1_ecb_mir_mortgage_lending_rate,L2_ecb_mir_mortgage_lending_rate,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",130,2014-01,2024-10,0.005410111775216712,0.010936890168244501,0.012508502346323122,0.025286744898257617,0.49466637151802884,0.6208356430789603,-0.02908449171337256,0.0541014964060188,-0.037052606940513766,0.06206961163316001,-0.012638100458463171,0.03765510515110942,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,13,0.05410111775216712,0.10936890168244501,2.312059873443571,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.6115152424430401,13,reduced_form_dynamic_transmission,False
ecb_mir_mortgage_lending_rate,mortgage lending rate,banking_lending_conditions,monthly,qe_factor_monthly_easing,24,full,"L1_ecb_mir_mortgage_lending_rate,L2_ecb_mir_mortgage_lending_rate,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",118,2014-01,2023-10,0.0031590159746864243,0.011383445584837918,0.007564558435234601,0.027258722339752465,0.27750964777255566,0.7813887987752628,-0.037272049871370366,0.05240116674183956,-0.04586155561525762,0.06099067248572683,-0.019543092881758043,0.03467220975222725,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,25,0.031590159746864244,0.11383445584837919,2.394593283430764,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.5954688758903355,25,reduced_form_dynamic_transmission,False
ecb_mir_mortgage_lending_rate,mortgage lending rate,banking_lending_conditions,monthly,weighted_composite_monthly_easing,0,full,"L1_ecb_mir_mortgage_lending_rate,L2_ecb_mir_mortgage_lending_rate,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",246,2005-04,2025-10,-0.0012361862242124422,0.006345622657640406,-0.0006764398874911906,0.003472318484482771,-0.19480928679615392,0.8455422517689795,-0.006387895540623316,0.005035015765640935,-0.007482059059930124,0.006129179284947743,-0.004129514377400024,0.0027766346024176436,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,1,-0.012361862242124422,0.06345622657640407,0.5471990176254726,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.5429015864687442,1,reduced_form_dynamic_transmission,False
ecb_mir_mortgage_lending_rate,mortgage lending rate,banking_lending_conditions,monthly,weighted_composite_monthly_easing,1,full,"L1_ecb_mir_mortgage_lending_rate,L2_ecb_mir_mortgage_lending_rate,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",245,2005-04,2025-09,-0.011708544595616958,0.013014957854473777,-0.0064190868392766335,0.0071353142139175055,-0.8996221675502583,0.3683213561632929,-0.018155634303477233,0.005317460624923968,-0.02040404571693167,0.007565872038378404,-0.0135148563084855,0.0006766826299322319,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,2,-0.11708544595616958,0.13014957854473777,0.5482395174614264,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.5863687082531426,2,reduced_form_dynamic_transmission,False
ecb_mir_mortgage_lending_rate,mortgage lending rate,banking_lending_conditions,monthly,weighted_composite_monthly_easing,3,full,"L1_ecb_mir_mortgage_lending_rate,L2_ecb_mir_mortgage_lending_rate,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",243,2005-04,2025-07,-0.030669845360089782,0.01826132934515829,-0.016883671569897497,0.010052815182909071,-1.6794968635852032,0.09305524961215457,-0.033419081084578306,-0.0003482620552166839,-0.036586827271636715,0.0028194841318417187,-0.02688077287699212,-0.006886570262802875,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,4,-0.3066984536008978,0.1826132934515829,0.5504974469766309,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.5553305111833529,4,reduced_form_dynamic_transmission,False
ecb_mir_mortgage_lending_rate,mortgage lending rate,banking_lending_conditions,monthly,weighted_composite_monthly_easing,6,full,"L1_ecb_mir_mortgage_lending_rate,L2_ecb_mir_mortgage_lending_rate,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",240,2005-04,2025-04,-0.051089879103865116,0.029748503343229222,-0.028214094650059196,0.016428441478930293,-1.7173932588945926,0.08590734252984661,-0.05523647620183769,-0.0011917130982806966,-0.06041324827088651,0.003985058970768118,-0.044551487787631516,-0.011876701512486872,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,7,-0.5108987910386511,0.2974850334322922,0.5522443024909156,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.4383962780055818,7,reduced_form_dynamic_transmission,False
ecb_mir_mortgage_lending_rate,mortgage lending rate,banking_lending_conditions,monthly,weighted_composite_monthly_easing,12,full,"L1_ecb_mir_mortgage_lending_rate,L2_ecb_mir_mortgage_lending_rate,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",234,2005-04,2024-10,-0.024214885355834805,0.042083951342125815,-0.013467492746933459,0.023405657352237375,-0.5753947664984546,0.5650243428032082,-0.05196637313394449,0.025031387640077576,-0.059341738191803835,0.03240675269793692,-0.03674343321257223,0.009808447718705314,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,13,-0.24214885355834803,0.42083951342125814,0.5561658685981902,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.37488640677895757,13,reduced_form_dynamic_transmission,False
ecb_mir_mortgage_lending_rate,mortgage lending rate,banking_lending_conditions,monthly,weighted_composite_monthly_easing,24,full,"L1_ecb_mir_mortgage_lending_rate,L2_ecb_mir_mortgage_lending_rate,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",222,2005-04,2023-10,0.024025876388870184,0.04294869701589253,0.013634429546131347,0.02437292917367187,0.5594087378245669,0.5758827993985894,-0.026455471404614177,0.05372433049687687,-0.0341356338320111,0.06140449292427379,-0.010603422007539618,0.03787228109980231,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,25,0.24025876388870185,0.42948697015892534,0.5674893737673352,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.3139546817507518,25,reduced_form_dynamic_transmission,False
ecb_mir_nfc_lending_rate,NFC lending rate,banking_lending_conditions,monthly,target_factor_monthly_easing,0,full,"L1_ecb_mir_nfc_lending_rate,L2_ecb_mir_nfc_lending_rate,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",246,2005-04,2025-10,-0.003640370332090855,0.002414184147145679,-0.008838278471278532,0.005861280536577852,-1.5079091362582724,0.13157778401732986,-0.018479227020448685,0.0008026700778916204,-0.020326177226256726,0.002649620283699663,-0.014667075106582269,-0.003009481835974795,-0.018588887298280326,-0.00027554976562532246,-0.01459614076139862,-0.0035582587144169188,-0.020368571767571435,0.0029324148105935016,399,fixed_design_circular_block_residual_percentile_b3,HAC_Newey_West_horizon_bandwidth,1,-0.036403703320908545,0.02414184147145679,2.42785147251825,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.5211645150514379,1,reduced_form_dynamic_transmission,True
ecb_mir_nfc_lending_rate,NFC lending rate,banking_lending_conditions,monthly,target_factor_monthly_easing,1,full,"L1_ecb_mir_nfc_lending_rate,L2_ecb_mir_nfc_lending_rate,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",245,2005-04,2025-09,-0.001971008792343768,0.004673275530191021,-0.0047949328865467674,0.011368819162374883,-0.4217617342718936,0.6731989388480423,-0.023494976319934493,0.013905110546840956,-0.027077408991550363,0.017487543218456827,-0.01610074472535657,0.006510878952263036,-0.01847473707225664,0.010611211388754083,-0.013447532015067824,0.0038068643895152526,-0.02161093712495035,0.013452098721983023,399,fixed_design_circular_block_residual_percentile_b3,HAC_Newey_West_horizon_bandwidth,2,-0.01971008792343768,0.046732755301910206,2.4327303384806376,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.5926012673156612,2,reduced_form_dynamic_transmission,True
ecb_mir_nfc_lending_rate,NFC lending rate,banking_lending_conditions,monthly,target_factor_monthly_easing,3,full,"L1_ecb_mir_nfc_lending_rate,L2_ecb_mir_nfc_lending_rate,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",243,2005-04,2025-07,-0.005016419825748503,0.008139850565010855,-0.012253402822799948,0.0198828788967222,-0.6162791055786186,0.5377103266695784,-0.044957828290310343,0.020451022644710444,-0.05122312936934695,0.02671632372374705,-0.032026088482550175,0.00751928283695028,-0.03987581365536883,0.011223102413154927,-0.02975608805013107,0.0009128071877792088,-0.04562668199278438,0.019605147824047302,399,fixed_design_circular_block_residual_percentile_b4,HAC_Newey_West_horizon_bandwidth,4,-0.050164198257485026,0.08139850565010855,2.442658957670396,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.5202546832731212,4,reduced_form_dynamic_transmission,True
ecb_mir_nfc_lending_rate,NFC lending rate,banking_lending_conditions,monthly,target_factor_monthly_easing,6,full,"L1_ecb_mir_nfc_lending_rate,L2_ecb_mir_nfc_lending_rate,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",240,2005-04,2025-04,-0.0032989115043527,0.01173062450689252,-0.008088284133452441,0.02876119106238476,-0.2812221550876827,0.7785400127742181,-0.055396233567860276,0.0392196653009554,-0.06445918276820187,0.04828261450129698,-0.03669007731594286,0.020513509049037974,-0.048941504839891826,0.03185979072164524,-0.03276777004065178,0.01616041498305201,-0.056652057442750973,0.04400222450348143,399,fixed_design_circular_block_residual_percentile_b7,HAC_Newey_West_horizon_bandwidth,7,-0.032989115043527,0.1173062450689252,2.4518039125270485,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.4369435293829711,7,reduced_form_dynamic_transmission,True
ecb_mir_nfc_lending_rate,NFC lending rate,banking_lending_conditions,monthly,target_factor_monthly_easing,12,full,"L1_ecb_mir_nfc_lending_rate,L2_ecb_mir_nfc_lending_rate,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",234,2005-04,2024-10,0.0037649044380955983,0.01905329446167249,0.009341443495836169,0.047274844966124045,0.1975986066697841,0.8433591250269691,-0.06841875671026151,0.08710164370193385,-0.08331555001248163,0.10199843700415397,-0.037671398758244795,0.05635428574991713,-0.07750048520932883,0.09136218236284571,-0.039827194489529816,0.058028757950703135,-0.09871146520053344,0.10792583915917756,399,fixed_design_circular_block_residual_percentile_b13,HAC_Newey_West_horizon_bandwidth,13,0.03764904438095598,0.1905329446167249,2.4811900672202323,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.38461041322434564,13,reduced_form_dynamic_transmission,True
ecb_mir_nfc_lending_rate,NFC lending rate,banking_lending_conditions,monthly,target_factor_monthly_easing,24,full,"L1_ecb_mir_nfc_lending_rate,L2_ecb_mir_nfc_lending_rate,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",222,2005-04,2023-10,0.014707806097880628,0.024735673674354877,0.03745171503615633,0.06298651175533139,0.5945989703579083,0.5521115684991018,-0.06615187727362204,0.14105530734593472,-0.08599957951610193,0.1609030095884146,-0.025185718114816742,0.10008914818712941,-0.060884687816031874,0.13704463916002163,-0.02417638622414334,0.1027466779850943,-0.07728231486447906,0.15085303386099172,399,fixed_design_circular_block_residual_percentile_b25,HAC_Newey_West_horizon_bandwidth,25,0.14707806097880627,0.24735673674354877,2.546383518174955,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.38898560989689457,25,reduced_form_dynamic_transmission,True
ecb_mir_nfc_lending_rate,NFC lending rate,banking_lending_conditions,monthly,timing_factor_monthly_easing,0,full,"L1_ecb_mir_nfc_lending_rate,L2_ecb_mir_nfc_lending_rate,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",244,2005-04,2025-10,-0.002109386632619132,0.003615087862612213,-0.004093811277792581,0.007016014624022285,-0.5834952600833657,0.5595599469575453,-0.015634128378860208,0.007446505823275045,-0.01784494725588259,0.009657324700297426,-0.011070942329366455,0.002883319773781292,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,1,-0.02109386632619132,0.03615087862612213,1.9407590882044592,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.5179139391638276,1,reduced_form_dynamic_transmission,False
ecb_mir_nfc_lending_rate,NFC lending rate,banking_lending_conditions,monthly,timing_factor_monthly_easing,1,full,"L1_ecb_mir_nfc_lending_rate,L2_ecb_mir_nfc_lending_rate,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",243,2005-04,2025-09,-0.012627120369927212,0.005192272269651988,-0.024550202511084956,0.010095043998806974,-2.43190643983189,0.01501958646096309,-0.041155072246757296,-0.007945332775412612,-0.04433612517109384,-0.004764279851076077,-0.03458929859704786,-0.014511106425122051,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,2,-0.12627120369927214,0.051922722696519874,1.9442439599731536,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.6059344899346106,2,reduced_form_dynamic_transmission,False
ecb_mir_nfc_lending_rate,NFC lending rate,banking_lending_conditions,monthly,timing_factor_monthly_easing,3,full,"L1_ecb_mir_nfc_lending_rate,L2_ecb_mir_nfc_lending_rate,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",241,2005-04,2025-07,-0.017694935121672185,0.01144072150043173,-0.0345071742003838,0.02231073282150392,-1.546662517831978,0.12194464585814449,-0.07120506400177978,0.0021907156010121734,-0.07823540699922718,0.009221058598459585,-0.056694258334914954,-0.012320090065852652,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,4,-0.17694935121672184,0.1144072150043173,1.9501158926613147,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.5277444976807408,4,reduced_form_dynamic_transmission,False
ecb_mir_nfc_lending_rate,NFC lending rate,banking_lending_conditions,monthly,timing_factor_monthly_easing,6,full,"L1_ecb_mir_nfc_lending_rate,L2_ecb_mir_nfc_lending_rate,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",238,2005-04,2025-04,0.00601583402212776,0.01720093929571225,0.011786677263618038,0.03370138194702672,0.3497386926786813,0.7265348127143034,-0.04364716306522574,0.06722051759246181,-0.0542668175817827,0.07784017210901878,-0.021727927688665542,0.04530128221590162,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,7,0.0601583402212776,0.17200939295712253,1.9592756748712907,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.4391855812716793,7,reduced_form_dynamic_transmission,False
ecb_mir_nfc_lending_rate,NFC lending rate,banking_lending_conditions,monthly,timing_factor_monthly_easing,12,full,"L1_ecb_mir_nfc_lending_rate,L2_ecb_mir_nfc_lending_rate,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",232,2005-04,2024-10,0.05005357300930631,0.03460017967849687,0.09921497185264085,0.06858363242640286,1.4466275457064557,0.1480012670267903,-0.013595064693434494,0.21202500839871619,-0.03520647763204217,0.23363642133732387,0.031011437927044472,0.16741850577823722,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,13,0.5005357300930631,0.34600179678496873,1.982175614799649,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.4010253744014387,13,reduced_form_dynamic_transmission,False
ecb_mir_nfc_lending_rate,NFC lending rate,banking_lending_conditions,monthly,timing_factor_monthly_easing,24,full,"L1_ecb_mir_nfc_lending_rate,L2_ecb_mir_nfc_lending_rate,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",220,2005-04,2023-10,0.06976049571631013,0.029331761447747386,0.14110103821608608,0.05932787533240076,2.3783261649861664,0.01739143493031075,0.0435153672962619,0.23868670913591025,0.0248205392852983,0.25738153714687384,0.0821019648976947,0.20010011153447746,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,25,0.6976049571631013,0.29331761447747384,2.022649592254781,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.3983737828020648,25,reduced_form_dynamic_transmission,False
ecb_mir_nfc_lending_rate,NFC lending rate,banking_lending_conditions,monthly,fg_factor_monthly_easing,0,full,"L1_ecb_mir_nfc_lending_rate,L2_ecb_mir_nfc_lending_rate,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",244,2005-04,2025-10,-0.0010566291574830593,0.001905881484445436,-0.0036050201628335713,0.006502509542480737,-0.5544044402060562,0.5793020880064276,-0.014300696568069569,0.007090656242402425,-0.01634970467522384,0.009139664349556697,-0.010071492038000184,0.002861451712333042,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,1,-0.010566291574830593,0.01905881484445436,3.4118121171489344,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.5176718993693603,1,reduced_form_dynamic_transmission,False
ecb_mir_nfc_lending_rate,NFC lending rate,banking_lending_conditions,monthly,fg_factor_monthly_easing,1,full,"L1_ecb_mir_nfc_lending_rate,L2_ecb_mir_nfc_lending_rate,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",243,2005-04,2025-09,0.0011007298258857436,0.0032362476533231953,0.0037625980927614203,0.011062386937956404,0.34012533767477304,0.7337621413546787,-0.01443340918487676,0.0219586053703996,-0.017919281888679462,0.0254444780742023,-0.007238479804805926,0.014763675990328767,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,2,0.011007298258857436,0.03236247653323195,3.418275769654651,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.5939981859664283,2,reduced_form_dynamic_transmission,False
ecb_mir_nfc_lending_rate,NFC lending rate,banking_lending_conditions,monthly,fg_factor_monthly_easing,3,full,"L1_ecb_mir_nfc_lending_rate,L2_ecb_mir_nfc_lending_rate,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",241,2005-04,2025-07,-0.00047880119529849596,0.004731364204886237,-0.0016429188683498512,0.01623481228027567,-0.10119728149526558,0.9193938546940315,-0.028346808730437583,0.025060970993737882,-0.03346256623345875,0.03017672849675905,-0.017787755922900494,0.014501918186200793,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,4,-0.00478801195298496,0.047313642048862375,3.431317391189086,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.520354882805203,4,reduced_form_dynamic_transmission,False
ecb_mir_nfc_lending_rate,NFC lending rate,banking_lending_conditions,monthly,fg_factor_monthly_easing,6,full,"L1_ecb_mir_nfc_lending_rate,L2_ecb_mir_nfc_lending_rate,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",238,2005-04,2025-04,-0.023801061763011052,0.01610858648055854,-0.08160264469830675,0.05522876551699975,-1.4775388139571752,0.13953126191929335,-0.1724458799709962,0.009240590574382687,-0.1898490360222339,0.026643746625620413,-0.1365253259466301,-0.026679963449983378,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,7,-0.23801061763011053,0.1610858648055854,3.4285295971595877,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.45393030069555906,7,reduced_form_dynamic_transmission,False
