instrument,policy_target,sample,nobs,sample_start,sample_end,coefficient,std_error,t_stat,p_value,first_stage_f_stat,partial_r_squared,instrument_policy_correlation,weak_instrument_interpretation,stock_yogo_style_note
fg_factor_quarterly_abs_sum,d_ecb_assets_ea_qavg,robustness_2005q1_2025q4,83,2005Q2,2025Q4,-7398.02032132515,4334.176448143984,-1.7069033551906243,0.09167102693837846,2.9135190639610107,0.03472049672640058,-0.18633436807631748,weak_instrument_warning_below_rule_of_thumb_10,Formal Stock-Yogo critical values are not exact for LP-IV; F screens are used as cautionary evidence.
fg_factor_quarterly_abs_sum,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,83,2005Q2,2025Q4,-4.207037904334394e-06,0.000129314713502105,-0.032533327340712175,0.9741267721775362,0.0010584173878579303,1.3066710590422709e-05,-0.003614790532025857,weak_instrument_warning_below_rule_of_thumb_10,Formal Stock-Yogo critical values are not exact for LP-IV; F screens are used as cautionary evidence.
fg_factor_quarterly_abs_sum,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,83,2005Q2,2025Q4,0.0002130678964807558,0.00026822912130017746,0.7943503503570358,0.4293126991003618,0.6309924791123456,0.007729815110036831,0.08791936709301786,weak_instrument_warning_below_rule_of_thumb_10,Formal Stock-Yogo critical values are not exact for LP-IV; F screens are used as cautionary evidence.
fg_factor_quarterly_abs_sum,d_ln_house_price_de_real,robustness_2005q1_2025q4,83,2005Q2,2025Q4,-0.0010156805529997878,0.0002791432703877877,-3.638563636475268,0.00048103015028041547,13.239145336680126,0.14048456497967765,-0.3748127065344471,passes_F10_but_below_stock_yogo_style_16_38_caution,Formal Stock-Yogo critical values are not exact for LP-IV; F screens are used as cautionary evidence.
fg_factor_quarterly_signed_cumulative,d_wx_shadow_rate,baseline_2005q1_2022q2,69,2005Q2,2022Q2,-0.001235041960674024,0.011420951657970423,-0.10813827058029057,0.9142092036894006,0.011693885564096137,0.00017450514807260044,-0.013210039669607366,weak_instrument_warning_below_rule_of_thumb_10,Formal Stock-Yogo critical values are not exact for LP-IV; F screens are used as cautionary evidence.
fg_factor_quarterly_signed_cumulative,d_dfr_eop,robustness_2005q1_2025q4,83,2005Q2,2025Q4,-0.0004941474695583157,0.006389179503479715,-0.07734130325954842,0.938542761834593,0.005981677189885436,7.384241343710289e-05,-0.008593160852509555,weak_instrument_warning_below_rule_of_thumb_10,Formal Stock-Yogo critical values are not exact for LP-IV; F screens are used as cautionary evidence.
fg_factor_quarterly_signed_cumulative,d_ln_ecb_assets_ea_stock,robustness_2005q1_2025q4,83,2005Q2,2025Q4,0.000275940898844187,0.0012627593710059454,0.21852215487766732,0.8275719345895607,0.047751932172379226,0.0005891826859348558,0.024273085628631057,weak_instrument_warning_below_rule_of_thumb_10,Formal Stock-Yogo critical values are not exact for LP-IV; F screens are used as cautionary evidence.
fg_factor_quarterly_signed_cumulative,d_ecb_assets_ea_qavg,robustness_2005q1_2025q4,83,2005Q2,2025Q4,1920.8640415468442,4158.319772297435,0.4619327388777472,0.6453678515809753,0.213381855247097,0.002627422357899392,0.05125838817110229,weak_instrument_warning_below_rule_of_thumb_10,Formal Stock-Yogo critical values are not exact for LP-IV; F screens are used as cautionary evidence.
fg_factor_quarterly_signed_cumulative,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,83,2005Q2,2025Q4,3.7014023255541604e-06,0.00012205552413228775,0.030325561680784395,0.9758820077751675,0.0009196396912550588,1.1353447533013269e-05,0.0033694877256065336,weak_instrument_warning_below_rule_of_thumb_10,Formal Stock-Yogo critical values are not exact for LP-IV; F screens are used as cautionary evidence.
fg_factor_quarterly_signed_cumulative,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,83,2005Q2,2025Q4,-0.00017769343931593046,0.0002533877922565829,-0.7012707192144298,0.4851439705343202,0.49178062162752373,0.0060347266666180505,-0.07768350318193723,weak_instrument_warning_below_rule_of_thumb_10,Formal Stock-Yogo critical values are not exact for LP-IV; F screens are used as cautionary evidence.
fg_factor_quarterly_signed_cumulative,d_ln_house_price_de_real,robustness_2005q1_2025q4,83,2005Q2,2025Q4,-9.934903498296482e-05,0.000283975959331377,-0.3498501606152954,0.7273591743268596,0.12239513488254798,0.001508771217603241,-0.03884290434047428,weak_instrument_warning_below_rule_of_thumb_10,Formal Stock-Yogo critical values are not exact for LP-IV; F screens are used as cautionary evidence.
qe_factor_quarterly_sum,d_wx_shadow_rate,baseline_2005q1_2022q2,34,2014Q1,2022Q2,-6.420826961084605e-05,0.027811691238181935,-0.0023086790753198143,0.9981722749828648,5.3299990728195525e-06,1.665624432825589e-07,-0.0004081206234466818,weak_instrument_warning_below_rule_of_thumb_10,Formal Stock-Yogo critical values are not exact for LP-IV; F screens are used as cautionary evidence.
qe_factor_quarterly_sum,d_dfr_eop,robustness_2005q1_2025q4,48,2014Q1,2025Q4,-0.03384937702307898,0.011373526491952229,-2.9761549372598197,0.004641170505714918,8.857498210576,0.16146376520080458,-0.4018255407522082,weak_instrument_warning_below_rule_of_thumb_10,Formal Stock-Yogo critical values are not exact for LP-IV; F screens are used as cautionary evidence.
qe_factor_quarterly_sum,d_ln_ecb_assets_ea_stock,robustness_2005q1_2025q4,48,2014Q1,2025Q4,0.0006445466133617996,0.0019369191904507535,0.3327689748439132,0.7408205375294705,0.11073519061866895,0.002401505639866663,0.04900515931885804,weak_instrument_warning_below_rule_of_thumb_10,Formal Stock-Yogo critical values are not exact for LP-IV; F screens are used as cautionary evidence.
qe_factor_quarterly_sum,d_ecb_assets_ea_qavg,robustness_2005q1_2025q4,48,2014Q1,2025Q4,-195.33939323042705,10125.261411922977,-0.01929228148128656,0.9846913809488074,0.00037219212475319234,8.091067680902625e-06,-0.002844480212781006,weak_instrument_warning_below_rule_of_thumb_10,Formal Stock-Yogo critical values are not exact for LP-IV; F screens are used as cautionary evidence.
qe_factor_quarterly_sum,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,48,2014Q1,2025Q4,3.6740466557779665e-05,0.00013605637206779017,0.27003855827842965,0.788338410307932,0.07292082295709285,0.0015827262881227633,0.03978349265867392,weak_instrument_warning_below_rule_of_thumb_10,Formal Stock-Yogo critical values are not exact for LP-IV; F screens are used as cautionary evidence.
qe_factor_quarterly_sum,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,48,2014Q1,2025Q4,-0.000753121158101062,0.0003653259763879053,-2.061504537803229,0.044932158373598804,4.249800959383304,0.08457348841676804,-0.2908152135235843,weak_instrument_warning_below_rule_of_thumb_10,Formal Stock-Yogo critical values are not exact for LP-IV; F screens are used as cautionary evidence.
qe_factor_quarterly_sum,d_ln_house_price_de_real,robustness_2005q1_2025q4,48,2014Q1,2025Q4,0.0004805160670810791,0.0007110744441870265,0.6757605634814433,0.5025759885956962,0.4566523391567578,0.009829643682092453,0.09914455951837418,weak_instrument_warning_below_rule_of_thumb_10,Formal Stock-Yogo critical values are not exact for LP-IV; F screens are used as cautionary evidence.
qe_factor_quarterly_mean,d_wx_shadow_rate,baseline_2005q1_2022q2,34,2014Q1,2022Q2,0.004449917932823136,0.057417108441293614,0.0775016028083855,0.9387070914231612,0.006006498437868747,0.00018766785035058682,0.01369919159478347,weak_instrument_warning_below_rule_of_thumb_10,Formal Stock-Yogo critical values are not exact for LP-IV; F screens are used as cautionary evidence.
qe_factor_quarterly_mean,d_dfr_eop,robustness_2005q1_2025q4,48,2014Q1,2025Q4,-0.07009538652585035,0.023143430849470306,-3.0287379162478256,0.004018459080566985,9.17325336531722,0.1662626871861008,-0.4077532184865018,weak_instrument_warning_below_rule_of_thumb_10,Formal Stock-Yogo critical values are not exact for LP-IV; F screens are used as cautionary evidence.
qe_factor_quarterly_mean,d_ln_ecb_assets_ea_stock,robustness_2005q1_2025q4,48,2014Q1,2025Q4,0.0015919639348338395,0.0039504562371773305,0.402982298563906,0.6888281421135747,0.16239473295584908,0.0035179009645249985,0.05931189564096733,weak_instrument_warning_below_rule_of_thumb_10,Formal Stock-Yogo critical values are not exact for LP-IV; F screens are used as cautionary evidence.
qe_factor_quarterly_mean,d_ecb_assets_ea_qavg,robustness_2005q1_2025q4,48,2014Q1,2025Q4,904.4568706396722,20662.261393131168,0.04377337278969591,0.9652745186332764,0.0019161081653856903,4.165279030726242e-05,0.006453897295995844,weak_instrument_warning_below_rule_of_thumb_10,Formal Stock-Yogo critical values are not exact for LP-IV; F screens are used as cautionary evidence.
qe_factor_quarterly_mean,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,48,2014Q1,2025Q4,0.00011921317802010672,0.0002773135635301228,0.4298858537698512,0.6692858562679941,0.18480184727143392,0.0040013562877795885,0.06325627469097106,weak_instrument_warning_below_rule_of_thumb_10,Formal Stock-Yogo critical values are not exact for LP-IV; F screens are used as cautionary evidence.
qe_factor_quarterly_mean,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,48,2014Q1,2025Q4,-0.0014639169913693074,0.0007487062641855075,-1.955262111987074,0.05664333838784297,3.8230499265721525,0.0767325551568292,-0.27700641717626184,weak_instrument_warning_below_rule_of_thumb_10,Formal Stock-Yogo critical values are not exact for LP-IV; F screens are used as cautionary evidence.
qe_factor_quarterly_mean,d_ln_house_price_de_real,robustness_2005q1_2025q4,48,2014Q1,2025Q4,0.0010919999864708032,0.0014493580236547789,0.7534370173886764,0.45502654009279786,0.5676673391715447,0.012190160504218284,0.11040905988286598,weak_instrument_warning_below_rule_of_thumb_10,Formal Stock-Yogo critical values are not exact for LP-IV; F screens are used as cautionary evidence.
qe_factor_quarterly_abs_sum,d_wx_shadow_rate,baseline_2005q1_2022q2,34,2014Q1,2022Q2,0.01435377002504335,0.03828842149133042,0.37488539527004133,0.7102188935763047,0.14053905958677512,0.004372641645064617,0.06612595288587242,weak_instrument_warning_below_rule_of_thumb_10,Formal Stock-Yogo critical values are not exact for LP-IV; F screens are used as cautionary evidence.
qe_factor_quarterly_abs_sum,d_dfr_eop,robustness_2005q1_2025q4,48,2014Q1,2025Q4,0.013223520998980318,0.017813828632098766,0.7423177393293676,0.4616686912515713,0.551035626123063,0.011837236673932086,0.10879906559310192,weak_instrument_warning_below_rule_of_thumb_10,Formal Stock-Yogo critical values are not exact for LP-IV; F screens are used as cautionary evidence.
qe_factor_quarterly_abs_sum,d_ln_ecb_assets_ea_stock,robustness_2005q1_2025q4,48,2014Q1,2025Q4,0.0010157845195462344,0.0027939545663662082,0.36356515305377873,0.717848367210766,0.13217962051501755,0.0028652368390640094,0.053527907105210416,weak_instrument_warning_below_rule_of_thumb_10,Formal Stock-Yogo critical values are not exact for LP-IV; F screens are used as cautionary evidence.
qe_factor_quarterly_abs_sum,d_ecb_assets_ea_qavg,robustness_2005q1_2025q4,48,2014Q1,2025Q4,-1358.219593370064,14607.503365819153,-0.09298095364798832,0.9263224837709851,0.008645457741289353,0.00018790941692100376,-0.013708005577800154,weak_instrument_warning_below_rule_of_thumb_10,Formal Stock-Yogo critical values are not exact for LP-IV; F screens are used as cautionary evidence.
qe_factor_quarterly_abs_sum,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,48,2014Q1,2025Q4,9.845013714618131e-05,0.00019592188017481722,0.5024968985512808,0.61771527627466,0.2525031330536562,0.005459231737735046,0.07388661406327342,weak_instrument_warning_below_rule_of_thumb_10,Formal Stock-Yogo critical values are not exact for LP-IV; F screens are used as cautionary evidence.
qe_factor_quarterly_abs_sum,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,48,2014Q1,2025Q4,0.0007995682483748219,0.0005381445383763703,1.485787165632471,0.14415729643530767,2.207563501558172,0.04579288686695022,0.213992726201033,weak_instrument_warning_below_rule_of_thumb_10,Formal Stock-Yogo critical values are not exact for LP-IV; F screens are used as cautionary evidence.
qe_factor_quarterly_abs_sum,d_ln_house_price_de_real,robustness_2005q1_2025q4,48,2014Q1,2025Q4,-0.00034121715888040254,0.0010297961401497093,-0.33134437543220663,0.7418891947914331,0.1097890951305591,0.002381036592990043,-0.04879586655640044,weak_instrument_warning_below_rule_of_thumb_10,Formal Stock-Yogo critical values are not exact for LP-IV; F screens are used as cautionary evidence.
qe_factor_quarterly_signed_cumulative,d_wx_shadow_rate,baseline_2005q1_2022q2,34,2014Q1,2022Q2,-6.420826961084605e-05,0.027811691238181935,-0.0023086790753198143,0.9981722749828648,5.3299990728195525e-06,1.665624432825589e-07,-0.0004081206234466818,weak_instrument_warning_below_rule_of_thumb_10,Formal Stock-Yogo critical values are not exact for LP-IV; F screens are used as cautionary evidence.
qe_factor_quarterly_signed_cumulative,d_dfr_eop,robustness_2005q1_2025q4,48,2014Q1,2025Q4,-0.03384937702307898,0.011373526491952229,-2.9761549372598197,0.004641170505714918,8.857498210576,0.16146376520080458,-0.4018255407522082,weak_instrument_warning_below_rule_of_thumb_10,Formal Stock-Yogo critical values are not exact for LP-IV; F screens are used as cautionary evidence.
qe_factor_quarterly_signed_cumulative,d_ln_ecb_assets_ea_stock,robustness_2005q1_2025q4,48,2014Q1,2025Q4,0.0006445466133617996,0.0019369191904507535,0.3327689748439132,0.7408205375294705,0.11073519061866895,0.002401505639866663,0.04900515931885804,weak_instrument_warning_below_rule_of_thumb_10,Formal Stock-Yogo critical values are not exact for LP-IV; F screens are used as cautionary evidence.
qe_factor_quarterly_signed_cumulative,d_ecb_assets_ea_qavg,robustness_2005q1_2025q4,48,2014Q1,2025Q4,-195.33939323042705,10125.261411922977,-0.01929228148128656,0.9846913809488074,0.00037219212475319234,8.091067680902625e-06,-0.002844480212781006,weak_instrument_warning_below_rule_of_thumb_10,Formal Stock-Yogo critical values are not exact for LP-IV; F screens are used as cautionary evidence.
qe_factor_quarterly_signed_cumulative,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,48,2014Q1,2025Q4,3.6740466557779665e-05,0.00013605637206779017,0.27003855827842965,0.788338410307932,0.07292082295709285,0.0015827262881227633,0.03978349265867392,weak_instrument_warning_below_rule_of_thumb_10,Formal Stock-Yogo critical values are not exact for LP-IV; F screens are used as cautionary evidence.
qe_factor_quarterly_signed_cumulative,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,48,2014Q1,2025Q4,-0.000753121158101062,0.0003653259763879053,-2.061504537803229,0.044932158373598804,4.249800959383304,0.08457348841676804,-0.2908152135235843,weak_instrument_warning_below_rule_of_thumb_10,Formal Stock-Yogo critical values are not exact for LP-IV; F screens are used as cautionary evidence.
qe_factor_quarterly_signed_cumulative,d_ln_house_price_de_real,robustness_2005q1_2025q4,48,2014Q1,2025Q4,0.0004805160670810791,0.0007110744441870265,0.6757605634814433,0.5025759885956962,0.4566523391567578,0.009829643682092453,0.09914455951837418,weak_instrument_warning_below_rule_of_thumb_10,Formal Stock-Yogo critical values are not exact for LP-IV; F screens are used as cautionary evidence.
